%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
178.0, -12243.905632961469, -13607.607913924208, -86670.29728535382, -44601.63201113129, -15136.087255011471, -35123.10655392487, -14780.06866932734, -60991.428612640935, -39794.91171776196, -42315.428533009115, -72923.46035521751, -88870.91593395662, -16906.233657149514, -71253.69563742825, -16285.07867873653, -59104.002607345894, 0.13987500000000003, 0.97775, 0.0504375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578123324E9, 0.0, 2025-03-12 17:07:37.812
180.0, -12196.98932134978, -13603.674006900073, -86834.38144140023, -44582.14128996626, -15343.08676041207, -35124.73823127011, -14807.606018496279, -60929.33546654409, -39427.38198368335, -42408.277679476465, -73012.15207721616, -88958.31125477687, -16985.291777287934, -71346.50008040668, -16021.752777308559, -59204.16077425013, 0.13987500000000003, 0.97775, 0.0504375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578123553E9, 0.0, 2025-03-12 17:07:37.812
182.0, -12232.573298522628, -13612.54764944883, -86779.06087387334, -44586.67869409069, -15171.648880439865, -35118.12211491133, -14628.233269242439, -60970.663842041955, -39834.47430544785, -42303.73857065899, -72905.66836663109, -88849.65942497962, -16920.24820092299, -71241.04455006654, -16314.784147117633, -59091.32916823974, 0.13987500000000003, 0.97775, 0.0504375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766857812378E9, 0.0, 2025-03-12 17:07:37.812
184.0, -12206.84644065457, -13610.983027336959, -86750.6741584151, -44601.341438453375, -15313.671864708886, -35141.50203961159, -14547.431713036503, -60945.384019063, -39409.589995096925, -42404.67904861916, -73010.5874551043, -88951.15869655117, -16973.758277148998, -71341.62740011542, -16049.066609032943, -59202.35028294925, 0.13987500000000003, 0.97775, 0.0504375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578124008E9, 0.0, 2025-03-12 17:07:37.812
186.0, -12237.870661958535, -13630.98783862446, -86835.96841525656, -44614.819540359924, -15210.093880902992, -35133.3436528854, -14497.699081623447, -60981.7950107807, -39813.97775578234, -42311.315812029345, -72912.82092485677, -88854.6215122487, -16932.608715606777, -71257.69659968575, -16326.339999001028, -59110.41755800457, 0.13993750000000002, 0.9808749999999999, 0.047218750000000004, 192.0, 2.0, 48.0, 15.0, 96.0, 0.5, 48.0, 0.0, 0.0, 0.0, 1.7417668578124228E9, 0.0, 2025-03-12 17:07:37.812
188.0, -12229.645219998984, -13611.40771048161, -86698.72870430097, -44634.37731675831, -15302.920675625883, -35161.64096136582, -14339.64989657997, -60969.7921240082, -39433.39460294183, -42434.78684840046, -73021.29394069838, -88963.56391472387, -16974.98762309404, -71361.27458349164, -16093.144249098808, -59210.32985571979, 0.13993750000000002, 0.9808749999999999, 0.047218750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766857812446E9, 0.0, 2025-03-12 17:07:37.812
190.0, -12235.054342157167, -13622.002437353425, -86890.17139556067, -44619.13342703979, -15226.231840399723, -35127.33103362692, -14387.169705291952, -60970.30621413067, -39813.15074123749, -42319.31773654434, -72903.16497125209, -88844.60793073273, -16946.958535547084, -71256.80252990754, -16334.498385727215, -59103.84614513471, 0.13993750000000002, 0.9808749999999999, 0.047218750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578124783E9, 0.0, 2025-03-12 17:07:37.812
192.0, -12252.46635108785, -13627.411559511609, -86633.12633432464, -44683.28293362653, -15288.436745218843, -35205.74095317614, -14154.510397256661, -61030.857089860096, -39450.47133570568, -42464.98405515958, -73042.3939874642, -88982.22762134405, -16990.387975023743, -71376.56317669907, -16120.323970356461, -59230.87110887422, 0.13993750000000002, 0.9808749999999999, 0.047218750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578125007E9, 0.0, 2025-03-12 17:07:37.812
194.0, -12208.612228466538, -13605.305684245312, -86931.522122803, -44598.0780837629, -15266.822608330562, -35118.23387363361, -14308.536268298181, -60962.39369659349, -39829.243997245314, -42347.95032119159, -72930.52350646538, -88869.44071882257, -17003.150821107723, -71285.34570757695, -16340.511004985692, -59148.50493055641, 0.13993750000000002, 0.9808749999999999, 0.047218750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578125231E9, 0.0, 2025-03-12 17:07:37.812
196.0, -12195.022367837711, -13572.15804721809, -86612.56272942576, -44635.42784874771, -15258.999497771205, -35162.06564451047, -14035.934392921257, -60984.9466067489, -39469.850298148434, -42404.41082768569, -72995.05299270785, -88926.3929636947, -16967.16451253468, -71322.1366789504, -16167.955537790722, -59193.7225095895, 0.14096875000000003, 0.9804375, 0.045609375, 192.0, 2.0, 56.0, 15.0, 80.0, 0.5, 48.0, 0.0, 0.0, 0.0, 1.741766857812546E9, 0.0, 2025-03-12 17:07:37.812
198.0, -12191.759013147237, -13590.17355324907, -86986.61917288533, -44590.12086273681, -15279.540750925631, -35104.509902538055, -14256.903738606423, -60941.91949867243, -39797.61627884105, -42320.23415806701, -72907.09887827621, -88834.37083177219, -17001.586198995854, -71255.0143903511, -16342.053275353108, -59128.56717450228, 0.14096875000000003, 0.9804375, 0.045609375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578125694E9, 0.0, 2025-03-12 17:07:37.812
200.0, -12218.22347858232, -13578.55064613231, -86556.97394096541, -44652.6386919783, -15247.622459843453, -35171.140452759326, -13919.414749075742, -61007.03013027074, -39469.76089117061, -42405.550766652916, -73010.74391731549, -88937.83705685582, -16982.83308539785, -71334.18426921181, -16191.849552613445, -59202.88672481618, 0.14096875000000003, 0.9804375, 0.045609375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578125918E9, 0.0, 2025-03-12 17:07:37.812
202.0, -12194.709443415339, -13591.916989316582, -87010.24496677458, -44597.45223491815, -15305.759347171706, -35118.52444631153, -14218.10111023201, -60959.39856283648, -39788.49676710329, -42331.41003029466, -72912.7091661345, -88841.50103825344, -17021.166327138704, -71270.16887309181, -16326.80938563459, -59136.166767617084, 0.14096875000000003, 0.9804375, 0.045609375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766857812614E9, 0.0, 2025-03-12 17:07:37.812
204.0, -12221.50918501725, -13569.252320438902, -86480.665085395, -44667.27908459653, -15222.29793337559, -35191.905223358306, -13833.06996024489, -61032.71228464989, -39487.19525184575, -42429.176560542175, -73006.11710621323, -88935.91480683266, -16977.379259750756, -71339.97337102573, -16205.059433586532, -59198.34932069175, 0.14096875000000003, 0.9804375, 0.045609375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578126361E9, 0.0, 2025-03-12 17:07:37.812
206.0, -12164.244015722754, -13557.2494336664, -87044.91252242477, -44563.70110079063, -15319.84094617855, -35102.78881821499, -14238.821177342079, -60931.995324134274, -39776.605639053065, -42322.13405634571, -72898.6499188721, -88828.80524740282, -17031.76105401052, -71271.53232950358, -16298.668539365357, -59132.054046637306, 0.14200000000000002, 0.984, 0.038, 192.0, 2.0, 56.0, 15.0, 96.0, 0.5, 24.0, 0.0, 0.0, 0.0, 1.7417668578126583E9, 0.0, 2025-03-12 17:07:37.812
208.0, -12187.065146811623, -13533.735398499419, -86431.73711678233, -44650.87290416633, -15170.128961816903, -35189.73710414614, -13829.73955032105, -61007.857144815585, -39512.430371335795, -42394.44194965863, -72973.3270970973, -88898.56504184783, -16941.05767501088, -71308.01037645464, -16232.55207926656, -59170.05201221133, 0.14200000000000002, 0.984, 0.038, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766857812682E9, 0.0, 2025-03-12 17:07:37.812
210.0, -12157.650251108438, -13546.498244583398, -87053.62970276234, -44577.38036839728, -15340.22573712179, -35121.45252483518, -14316.381730601996, -60916.14793731546, -39713.260795266724, -42325.37505929173, -72906.67419513156, -88834.32612828328, -17032.342199366358, -71284.20576860974, -16263.084562192507, -59142.246442108924, 0.14200000000000002, 0.984, 0.038, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578127043E9, 0.0, 2025-03-12 17:07:37.812
212.0, -12185.858152611036, -13516.457500035465, -86410.30179384969, -44653.57746524543, -15139.127092257393, -35180.841109852925, -13924.287429367, -61015.344979208116, -39567.48271792921, -42354.83465848382, -72949.90246890813, -88879.00726544944, -16934.530965629932, -71292.54296929156, -16295.092260252508, -59150.5612910463, 0.14200000000000002, 0.984, 0.038, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578127353E9, 0.0, 2025-03-12 17:07:37.812
214.0, -12137.578384587572, -13540.530328813831, -87031.9932141296, -44594.70297035015, -15374.759182305239, -35133.3436528854, -14439.986877439844, -60926.94382988737, -39621.350422066505, -42318.35661153276, -72922.20865752801, -88852.2745790809, -17046.915536751218, -71295.06871641501, -16249.829977730511, -59156.35039286022, 0.14200000000000002, 0.984, 0.038, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578127575E9, 0.0, 2025-03-12 17:07:37.812
216.0, -12188.138030545477, -13535.925869456038, -86453.57477111516, -44682.79119524851, -15152.068752297015, -35206.45620899871, -14100.821507075014, -61051.3089360367, -39630.17936112635, -42363.61889405476, -72954.23870733246, -88885.69043704157, -16952.255898982992, -71299.91904496182, -16379.157171148918, -59160.150189417625, 0.14, 0.988, 0.046, 192.0, 2.0, 48.0, 15.0, 112.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.74176685781278E9, 0.0, 2025-03-12 17:07:37.812
218.0, -12143.322782912586, -13552.086180697224, -86940.01578569601, -44610.483301935594, -15365.460856611831, -35148.542839115005, -14543.721323456923, -60922.16055657394, -39533.57512159051, -42364.177687666146, -72940.44768100354, -88874.06752992483, -17049.24011817457, -71326.3835103969, -16254.12151266593, -59185.89939903014, 0.14, 0.988, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766857812803E9, 0.0, 2025-03-12 17:07:37.812
220.0, -12178.951463574347, -13544.464235837966, -86528.29665282926, -44672.75526198808, -15148.179548761791, -35180.12585403035, -14312.291361366673, -61014.07092977416, -39691.445492678344, -42351.794821237905, -72911.54687542282, -88848.6759482236, -16955.519253673465, -71286.19507386626, -16456.96359359784, -59128.03073263535, 0.14, 0.988, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578128254E9, 0.0, 2025-03-12 17:07:37.812
222.0, -12140.171186944388, -13556.847102266205, -86883.1529478017, -44646.536665742, -15359.828217009095, -35165.463109667675, -14669.651051718123, -60935.4821962693, -39471.101995837926, -42412.77038011198, -72951.57884974228, -88893.3347336453, -17047.89901350725, -71354.85963283296, -16278.194341444296, -59195.53300089038, 0.14, 0.988, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578128483E9, 0.0, 2025-03-12 17:07:37.812
224.0, -12174.07878328309, -13555.751866787896, -86643.72106119645, -44704.94177400372, -15169.011374594138, -35184.93147908825, -14561.245091109884, -61006.22546747035, -39732.68446119839, -42366.256399900485, -72895.36421243718, -88833.38735501617, -16961.800093865408, -71288.6761175008, -16520.17432691745, -59115.11142434018, 0.14, 0.988, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578128705E9, 0.0, 2025-03-12 17:07:37.812
226.0, -12150.587099860562, -13579.154143232601, -86830.17931344263, -44716.251756698104, -15354.329687873089, -35219.0625928715, -14811.875201687242, -60989.30519691768, -39457.24391427564, -42443.28051129347, -72978.24448087746, -88921.25206246997, -17048.681324563186, -71386.55440647059, -16315.231182006739, -59214.71079763303, 0.14200000000000002, 0.984, 0.046, 192.0, 2.0, 56.0, 15.0, 96.0, 0.5, 56.0, 0.0, 0.0, 0.0, 1.7417668578128932E9, 0.0, 2025-03-12 17:07:37.812
228.0, -12165.652175623438, -13573.990890263427, -86736.43609719707, -44719.89509104432, -15205.44471805629, -35204.22103455318, -14814.512707532967, -61025.26915374627, -39754.656225997955, -42379.19805994011, -72907.27769223186, -88850.73230871347, -16985.89527438823, -71319.56622833804, -16555.60184187911, -59147.58850903375, 0.14200000000000002, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578129175E9, 0.0, 2025-03-12 17:07:37.812
230.0, -12129.621163561484, -13563.954957002994, -86827.38534538572, -44706.23817518213, -15346.774798247196, -35212.245310812636, -14980.317947902437, -60980.92329274694, -39460.90960036631, -42451.751822442035, -72975.89754770965, -88919.15099849117, -17043.674533805195, -71387.96256637128, -16347.417694022382, -59219.359960479735, 0.14200000000000002, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578129394E9, 0.0, 2025-03-12 17:07:37.812
232.0, -12127.363637371498, -13550.186282418525, -86847.70308109559, -44693.9000122428, -15204.81886921154, -35177.53305167354, -15047.864919646374, -60986.533580605224, -39766.07796741462, -42351.638359026714, -72874.46533137147, -88818.34463099774, -16989.53860873444, -71293.01235592514, -16579.249987512827, -59122.15222384361, 0.14200000000000002, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578129694E9, 0.0, 2025-03-12 17:07:37.812
234.0, -12138.919489254891, -13559.462256367477, -86768.44379525707, -44733.32848946196, -15300.663149435897, -35239.49208730365, -15076.005765915605, -60994.222580697846, -39408.89709101881, -42448.98020612958, -72964.63226850418, -88910.85850129825, -17033.41508310021, -71380.25121453419, -16340.712170685789, -59203.02083528291, 0.14200000000000002, 0.984, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766857812992E9, 0.0, 2025-03-12 17:07:37.812
236.0, -12150.341230671553, -13566.123076215157, -86901.83900616635, -44712.92134677427, -15223.907258976373, -35206.88089214336, -15220.35333160798, -61004.21381046937, -39775.37629310803, -42361.294312631406, -72878.3992383956, -88828.44761949153, -17025.435510329666, -71311.87722824542, -16563.08967627164, -59131.85288093721, 0.138, 0.976, 0.052000000000000005, 192.0, 2.0, 40.0, 15.0, 64.0, 0.5, 80.0, 0.0, 0.0, 0.0, 1.7417668578130145E9, 0.0, 2025-03-12 17:07:37.813
238.0, -12144.596832346539, -13548.10757018418, -86682.72485527096, -44753.5121147051, -15295.902227866916, -35251.450270587244, -15145.407932449334, -61031.192366026924, -39407.28776541803, -42467.73331972758, -72993.62248106272, -88943.42499296964, -17055.297440921957, -71400.61365373297, -16325.311818756083, -59233.128635064204, 0.138, 0.976, 0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578130376E9, 0.0, 2025-03-12 17:07:37.813
240.0, -12130.135253683955, -13550.566262074264, -86953.20331492464, -44708.89803277231, -15248.248308688202, -35192.57577569196, -15401.737737862795, -61003.18563022443, -39804.59002311111, -42350.319606103854, -72868.4974156019, -88818.65755542011, -17042.512243093523, -71282.52938777559, -16559.446341925424, -59121.43696802104, 0.138, 0.976, 0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74176685781306E9, 0.0, 2025-03-12 17:07:37.813
242.0, -12122.35684661351, -13515.384616301611, -86627.87367437765, -44743.83380935596, -15286.64860566242, -35248.27632287459, -15259.580643127043, -61017.55780190919, -39402.32567814895, -42457.94325565616, -72982.04427743486, -88930.90801607467, -17045.70854255063, -71369.9470603403, -16355.196101092828, -59214.3755214662, 0.138, 0.976, 0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578130825E9, 0.0, 2025-03-12 17:07:37.813
244.0, -12106.375349327964, -13524.884107695116, -87040.91156016727, -44696.0010762216, -15300.618445946986, -35185.557327933, -15620.248391657877, -60984.924255004444, -39819.56569189617, -42333.0417076399, -72851.30892411577, -88808.66632564859, -17063.61228985933, -71278.34961156244, -16593.33158651967, -59118.061854608284, 0.138, 0.976, 0.052000000000000005, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578131049E9, 0.0, 2025-03-12 17:07:37.813
246.0, -12135.432617119863, -13513.596476745186, -86446.17634370046, -44790.59365875646, -15282.602939916009, -35291.77281758461, -15318.723358955785, -61081.394384073545, -39344.36760477634, -42480.09383441137, -73003.34548990078, -88958.1994960546, -17047.13905419577, -71391.82941816204, -16389.483677087268, -59238.82832990031, 0.14200000000000002, 0.974, 0.048, 192.0, 2.0, 56.0, 15.0, 56.0, 0.5, 64.0, 0.0, 0.0, 0.0, 1.7417668578131275E9, 0.0, 2025-03-12 17:07:37.813
248.0, -12087.845753174515, -13520.950200670983, -87230.74492582619, -44674.99043643361, -15388.036118511693, -35165.82073757896, -15917.906572569202, -60953.40829532246, -39880.67536123697, -42322.17875983462, -72849.61019153717, -88799.81503484429, -17117.301180040977, -71271.66643997031, -16638.996200441863, -59123.8062529333, 0.14200000000000002, 0.974, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578131506E9, 0.0, 2025-03-12 17:07:37.813
250.0, -12128.660038549906, -13481.454668218455, -86360.45740371435, -44793.32057158001, -15244.180291197335, -35284.59790761446, -15413.181831023912, -61084.054241663725, -39374.900087702285, -42469.4767557951, -72990.67205079462, -88936.47360044403, -17016.807736969917, -71361.31928698055, -16478.488323508303, -59210.32985571979, 0.14200000000000002, 0.974, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578131728E9, 0.0, 2025-03-12 17:07:37.813
252.0, -12104.25193360471, -13514.95993315696, -87219.16672219834, -44687.7979860065, -15438.372247025043, -35173.80031034951, -16041.712885107147, -60954.14590288948, -39797.079836974124, -42344.61991126775, -72867.0445522123, -88813.09197105074, -17135.316686071954, -71287.8267512115, -16610.05069137224, -59136.36793331718, 0.14200000000000002, 0.974, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578131952E9, 0.0, 2025-03-12 17:07:37.813
254.0, -12139.813559033104, -13472.268101247324, -86278.80648121912, -44808.25153687615, -15220.06275893006, -35282.340381424474, -15438.059322602669, -61094.336044113166, -39439.496629178124, -42463.46413653662, -72993.89070199618, -88932.27147248643, -17029.90585922073, -71356.40190320039, -16514.31816987016, -59208.16173650762, 0.14200000000000002, 0.974, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578132255E9, 0.0, 2025-03-12 17:07:37.813
0.0, -12078.77094492566, -13498.844325404683, -87174.50793677663, -44679.75135800259, -15459.516997279765, -35167.60887713538, -16041.623478129326, -60942.52299577272, -39719.698097669854, -42349.67140551465, -72870.68788655853, -88813.7178198955, -17146.805482721982, -71292.16298963584, -16535.664085824978, -59144.079285154265, 0.14400000000000002, 0.972, 0.044, 192.0, 2.0, 64.0, 15.0, 48.0, 0.5, 48.0, 0.0, 0.0, 0.0, 1.7417668578132493E9, 0.0, 2025-03-12 17:07:37.813
2.0, -12136.684314809361, -13478.928921095005, -86247.33522502605, -44818.84626374797, -15187.160991091847, -35283.547375625065, -15367.316051401622, -61106.85302100814, -39521.70634528474, -42438.63134844677, -72959.75958821292, -88898.36387614773, -17010.012806655504, -71326.51762086364, -16527.013960720775, -59176.46696287, 0.14400000000000002, 0.972, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578132734E9, 0.0, 2025-03-12 17:07:37.813
4.0, -12102.933180681846, -13524.794700717295, -87088.47607236815, -44729.64045162684, -15486.652015048507, -35212.53588349055, -15871.90668248018, -60968.138094918504, -39628.547683781115, -42400.74514159503, -72918.65473015961, -88857.95192217255, -17171.5041603451, -71332.73140582221, -16416.551639622645, -59185.05003274084, 0.14400000000000002, 0.972, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668578132958E9, 0.0, 2025-03-12 17:07:37.813
